Система автоматизации,AS
Абонент,ГПА-23
Ретросистема,Архив останова
Дата,05.10.24
Время,03:54:57
Длительность архива (сек),3600.00
Время предыстории (сек),1200.00
Шаг дискретизации (сек),1.00

Время,"Частота вращения ротора ГГ (1), об/мин","Частота вращения ротора СТ (1), об/мин","Давление газа на входе Км, Р Гвх.Км, МПа","Давление газа на выходе Км, Рг.вых.Км, МПа","Перепад давления  на конфузоре,  DРКонф, кПа","Положение крана  № 6р (АПРК), %","Температура газа на входе Км, ТГ.вх.Км, °С","Температура газа на выходе Км, ТГ.вых.Км, °С","Виброперемещение ротора Км в передней опоре, гор. сост. (размах), мкм","Виброперемещение ротора Км в передней опоре, верт. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре гор. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре верт. сост. (размах), мкм","Осевой сдвиг ротора К, мм","Помпажный запас, %","Расчетная степень сжатия Км,"
612.62,,,,,,,,,1.9983,1.9893,,1.9622,,,
613.62,,,,,,,,,1.9983,1.9893,,1.9622,,,
614.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
615.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
616.62,,,,,,,,,2.0074,1.9893,,1.9622,,,
617.62,,,,,,,,,2.0074,1.9893,,1.9622,,,
618.62,,,,,,,,,2.0074,2.9839,,2.9659,,,
619.62,,,,,,,,,2.0074,2.9839,,2.9659,,,
620.62,,,,,,,,,2.0074,3.9786,,2.9659,,,
621.62,,,,,,,,,2.0074,3.9786,,2.9659,,,
622.62,,,,,,,,,2.0074,2.9839,,2.9659,,,
623.62,,,,,,,,,2.0074,2.9839,,2.9659,,,
624.62,,,,,,,,,2.0074,1.9712,,1.9622,,,
625.62,,,,,,,,,2.0074,1.9712,,1.9622,,,
626.62,,,,,,,,,2.0074,2.9839,,1.9622,,,
627.62,,,,,,,,,2.0074,2.9839,,1.9622,,,
628.62,,,,,,,,,2.0074,1.9712,,2.9659,,,
629.62,,,,,,,,,2.0074,1.9712,,2.9659,,,
630.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
631.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
632.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
633.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
634.62,,,,,,,,,2.0074,3.9786,,1.9712,,,
635.62,,,,,,,,,2.0074,3.9786,,1.9712,,,
636.62,,,,,,,,,2.0074,1.9893,,1.9712,,,
637.62,,,,,,,,,2.0074,1.9893,,1.9712,,,
638.62,,,,,,,,,2.0074,1.9893,,1.9712,,,
639.62,,,,,,,,,2.0074,1.9893,,1.9712,,,
640.62,,,,,,,,,2.0074,3.9786,,1.9712,,,
641.62,,,,,,,,,2.0074,3.9786,,1.9712,,,
642.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
643.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
644.62,,,,,,,,,2.0074,1.9712,,1.9712,,,
645.62,,,,,,,,,2.0074,1.9712,,1.9712,,,
646.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
647.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
648.62,,,,,,,,,2.0074,3.9786,,1.9712,,,
649.62,,,,,,,,,2.0074,3.9786,,1.9712,,,
650.62,,,,,,,,,2.0074,1.9893,,1.9712,,,
651.62,,,,,,,,,2.0074,1.9893,,1.9712,,,
652.62,,,,,,,,,2.0074,3.9786,,1.9712,,,
653.62,,,,,,,,,2.0074,3.9786,,1.9712,,,
654.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
655.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
656.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
657.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
658.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
659.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
660.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
661.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
662.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
663.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
664.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
665.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
666.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
667.62,,,,,,,,,2.0074,2.9839,,1.9712,,,
668.62,,,,,,,,,2.0074,2.9839,,2.9659,,,
669.62,,,,,,,,,2.0074,2.9839,,2.9659,,,
670.62,,,,,,,,,2.0074,1.9893,,1.9622,,,
671.62,,,,,,,,,2.0074,1.9893,,1.9622,,,
672.62,,,,,,,,,2.0074,1.9893,,1.9622,,,
673.62,,,,,,,,,2.0074,1.9893,,1.9622,,,
674.62,,,,,,,,,2.0074,2.9839,,1.9622,,,
675.62,,,,,,,,,2.0074,2.9839,,1.9622,,,
676.62,,,,,,,,,2.0074,3.9786,,1.9622,,,
677.62,,,,,,,,,2.0074,3.9786,,1.9622,,,
678.62,,,,,,,,,2.0074,3.9786,,1.9622,,,
679.62,,,,,,,,,2.0074,3.9786,,1.9622,,,
680.62,,,,,,,,,2.0074,2.9839,,1.9622,,,
681.62,,,,,,,,,2.0074,2.9839,,1.9622,,,
682.62,,,,,,,,,2.0074,2.9839,,1.9622,,,
683.62,,,,,,,,,2.0074,2.9839,,1.9622,,,
684.62,,,,,,,,,2.0074,2.9839,,1.9622,,,
685.62,,,,,,,,,2.0074,2.9839,,1.9622,,,
686.62,,,,,,,,,2.0074,2.9839,,1.9622,,,
687.62,,,,,,,,,2.0074,2.9839,,1.9622,,,
688.62,,,,,,,,,2.0074,3.9786,,1.9622,,,
689.62,,,,,,,,,2.0074,3.9786,,1.9622,,,
690.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
691.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
692.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
693.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
694.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
695.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
696.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
697.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
698.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
699.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
700.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
701.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
702.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
703.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
704.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
705.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
706.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
707.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
708.62,,,,,,,,,2.9930,3.9786,,1.9622,,,
709.62,,,,,,,,,2.9930,3.9786,,1.9622,,,
710.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
711.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
712.62,,,,,,,,,2.9930,3.9786,,1.9622,,,
713.62,,,,,,,,,2.9930,3.9786,,1.9622,,,
714.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
715.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
716.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
717.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
718.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
719.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
720.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
721.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
722.62,,,,,,,,,2.9930,3.9786,,1.9622,,,
723.62,,,,,,,,,2.9930,3.9786,,1.9622,,,
724.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
725.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
726.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
727.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
728.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
729.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
730.62,,,,,,,,,1.9983,1.9893,,1.9622,,,
731.62,,,,,,,,,1.9983,1.9893,,1.9622,,,
732.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
733.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
734.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
735.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
736.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
737.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
738.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
739.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
740.62,,,,,,,,,3.9876,2.9839,,1.9622,,,
741.62,,,,,,,,,3.9876,2.9839,,1.9622,,,
742.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
743.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
744.62,,,,,,,,,3.9967,1.9893,,1.9622,,,
745.62,,,,,,,,,3.9967,1.9893,,1.9622,,,
746.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
747.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
748.62,,,,,,,,,2.0074,1.9712,,1.9622,,,
749.62,,,,,,,,,2.0074,1.9712,,1.9622,,,
750.62,,,,,,,,,2.9930,1.9712,,1.9622,,,
751.62,,,,,,,,,2.9930,1.9712,,1.9622,,,
752.62,,,,,,,,,3.9967,2.9839,,1.9622,,,
753.62,,,,,,,,,3.9967,2.9839,,1.9622,,,
754.62,,,,,,,,,3.9967,3.9786,,1.9622,,,
755.62,,,,,,,,,3.9967,3.9786,,1.9622,,,
756.62,,,,,,,,,3.9967,2.9839,,1.9622,,,
757.62,,,,,,,,,3.9967,2.9839,,1.9622,,,
758.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
759.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
760.62,,,,,,,,,3.9967,1.9893,,1.9622,,,
761.62,,,,,,,,,3.9967,1.9893,,1.9622,,,
762.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
763.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
764.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
765.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
766.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
767.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
768.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
769.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
770.62,,,,,,,,,2.9930,1.9712,,1.9622,,,
771.62,,,,,,,,,2.9930,1.9712,,1.9622,,,
772.62,,,,,,,,,3.9876,2.9839,,1.9622,,,
773.62,,,,,,,,,3.9876,2.9839,,1.9622,,,
774.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
775.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
776.62,,,,,,,,,3.9967,2.9839,,1.9622,,,
777.62,,,,,,,,,3.9967,2.9839,,1.9622,,,
778.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
779.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
780.62,,,,,,,,,2.9930,1.9712,,1.9622,,,
781.62,,,,,,,,,2.9930,1.9712,,1.9622,,,
782.62,,,,,,,,,3.9967,1.9712,,1.9622,,,
783.62,,,,,,,,,3.9967,1.9712,,1.9622,,,
784.62,,,,,,,,,3.9967,2.9839,,1.9622,,,
785.62,,,,,,,,,3.9967,2.9839,,1.9622,,,
786.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
787.62,,,,,,,,,2.9930,1.9893,,1.9622,,,
788.62,,,,,,,,,3.9876,2.9839,,2.9659,,,
789.62,,,,,,,,,3.9876,2.9839,,2.9659,,,
790.62,,,,,,,,,3.9876,2.9839,,1.9622,,,
791.62,,,,,,,,,3.9876,2.9839,,1.9622,,,
792.62,,,,,,,,,3.9876,1.9893,,1.9622,,,
793.62,,,,,,,,,3.9876,1.9893,,1.9622,,,
794.62,,,,,,,,,3.9876,1.9893,,1.9622,,,
795.62,,,,,,,,,3.9876,1.9893,,1.9622,,,
796.62,,,,,,,,,3.9876,2.9839,,1.9622,,,
797.62,,,,,,,,,3.9876,2.9839,,1.9622,,,
798.62,,,,,,,,,2.9930,2.9839,,2.9659,,,
799.62,,,,,,,,,2.9930,2.9839,,2.9659,,,
800.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
801.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
802.62,,,,,,,,,3.9876,2.9839,,1.9622,,,
803.62,,,,,,,,,3.9876,2.9839,,1.9622,,,
804.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
805.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
806.62,,,,,,,,,1.9983,1.9712,,1.9622,,,
807.62,,,,,,,,,1.9983,1.9712,,1.9622,,,
808.62,,,,,,,,,2.9930,1.9712,,1.9622,,,
809.62,,,,,,,,,2.9930,1.9712,,1.9622,,,
810.62,,,,,,,,,3.9967,1.9712,,1.9622,,,
811.62,,,,,,,,,3.9967,1.9712,,1.9622,,,
812.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
813.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
814.62,,,,,,,,,2.9930,2.9839,,2.9659,,,
815.62,,,,,,,,,2.9930,2.9839,,2.9659,,,
816.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
817.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
818.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
819.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
820.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
821.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
822.62,,,,,,,,,2.9930,1.9712,,1.9622,,,
823.62,,,,,,,,,2.9930,1.9712,,1.9622,,,
824.62,,,,,,,,,3.9967,2.9839,,1.9622,,,
825.62,,,,,,,,,3.9967,2.9839,,1.9622,,,
826.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
827.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
828.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
829.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
830.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
831.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
832.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
833.62,,,,,,,,,1.9983,2.9839,,1.9622,,,
834.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
835.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
836.62,,,,,,,,,2.9930,3.9786,,1.9622,,,
837.62,,,,,,,,,2.9930,3.9786,,1.9622,,,
838.62,,,,,,,,,2.9930,1.9712,,1.9622,,,
839.62,,,,,,,,,2.9930,1.9712,,1.9622,,,
840.62,,,,,,,,,2.9930,1.9712,,1.9622,,,
841.62,,,,,,,,,2.9930,1.9712,,1.9622,,,
842.62,,,,,,,,,2.9930,2.9839,,2.9659,,,
843.62,,,,,,,,,2.9930,2.9839,,2.9659,,,
844.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
845.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
846.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
847.62,,,,,,,,,2.9930,2.9839,,1.9622,,,
848.62,,,,,,,,,2.9930,3.9786,,1.9622,,,
849.62,,,,,,,,,2.9930,3.9786,,1.9622,,,
850.62,,,,,,,,,1.9983,3.9786,,2.9659,,,
851.62,,,,,,,,,1.9983,3.9786,,2.9659,,,
852.62,,,,,,,,,1.9983,3.9786,,1.9622,,,
853.62,,,,,,,,,1.9983,3.9786,,1.9622,,,
854.62,,,,,,,,,1.9983,3.9786,,1.9622,,,
855.62,,,,,,,,,1.9983,3.9786,,1.9622,,,
856.62,,,,,,,,,,3.9786,,1.9622,,,
857.62,,,,,,,,,,,,1.9622,,,
858.62,,,,,,,,,,,,1.9622,,,
859.62,,,,,,,,,,,,1.9622,,,
860.62,,,,,,,,,,,,1.9622,,,
861.62,,,,,,,,,,,,1.9622,,,
862.62,,,,,,,,,,,,1.9622,,,
863.62,,,,,,,,,,,,1.9622,,,
864.62,,,,,,,,,,,,2.9659,,,
865.62,,,,,,,,,,,,2.9659,,,
866.62,,,,,,,,,,,,2.9659,,,
867.62,,,,,,,,,,,,2.9659,,,
868.62,,,,,,,,,,,,1.9712,,,
869.62,,,,,,,,,,,,1.9712,,,
870.62,,,,,,,,,,,,1.9712,,,
871.62,,,,,,,,,,,,1.9712,,,
872.62,,,,,,,,,,,,1.9712,,,
873.62,,,,,,,,,,,,1.9712,,,
874.62,,,,,,,,,,,,1.9712,,,
875.62,,,,,,,,,,,,1.9712,,,
876.62,,,,,,,,,,,,1.9712,,,
877.62,,,,,,,,,,,,1.9712,,,
878.62,,,,,,,,,,,,1.9712,,,
879.62,,,,,,,,,,,,1.9712,,,
880.62,,,,,,,,,,,,1.9712,,,
881.62,,,,,,,,,,,,1.9712,,,
882.62,,,,,,,,,,,,1.9712,,,
883.62,,,,,,,,,,,,1.9712,,,
884.62,,,,,,,,,,,,1.9712,,,
885.62,,,,,,,,,,,,1.9712,,,
886.62,,,,,,,,,,,,1.9712,,,
887.62,,,,,,,,,,,,1.9712,,,
888.62,,,,,,,,,,,,1.9712,,,
889.62,,,,,,,,,,,,1.9712,,,
890.62,,,,,,,,,,,,1.9712,,,
891.62,,,,,,,,,,,,1.9712,,,
892.62,,,,,,,,,,,,1.9712,,,
893.62,,,,,,,,,,,,1.9712,,,
894.62,,,,,,,,,,,,1.9712,,,
895.62,,,,,,,,,,,,1.9712,,,
896.62,,,,,,,,,,,,1.9712,,,
897.62,,,,,,,,,,,,1.9712,,,
898.62,,,,,,,,,,,,1.9712,,,
899.62,,,,,,,,,,,,1.9712,,,
900.62,,,,,,,,,,,,1.9712,,,
901.62,,,,,,,,,,,,1.9712,,,
902.62,,,,,,,,,,,,1.9712,,,
903.62,,,,,,,,,,,,1.9712,,,
904.62,,,,,,,,,,,,1.9712,,,
905.62,,,,,,,,,,,,1.9712,,,
906.62,,,,,,,,,,,,2.9659,,,
907.62,,,,,,,,,,,,2.9659,,,
908.62,,,,,,,,,,,,2.9659,,,
909.62,,,,,,,,,,,,2.9659,,,
910.62,,,,,,,,,,,,1.9622,,,
911.62,,,,,,,,,,,,1.9622,,,
912.62,,,,,,,,,,,,1.9622,,,
913.62,,,,,,,,,,,,1.9622,,,
914.62,,,,,,,,,,,,1.9622,,,
915.62,,,,,,,,,,,,1.9622,,,
916.62,,,,,,,,,,,,2.9659,,,
917.62,,,,,,,,,,,,2.9659,,,
918.62,,,,,,,,,,,,1.9622,,,
919.62,,,,,,,,,,,,1.9622,,,
920.62,,,,,,,,,,,,1.9622,,,
921.62,,,,,,,,,,,,1.9622,,,
922.62,,,,,,,,,,,,1.9622,,,
923.62,,,,,,,,,,,,1.9622,,,
924.62,,,,,,,,,,,,1.9622,,,
925.62,,,,,,,,,,,,1.9622,,,
926.62,,,,,,,,,,,,1.9622,,,
927.62,,,,,,,,,,,,1.9622,,,
928.62,,,,,,,,,,,,1.9622,,,
929.62,,,,,,,,,,,,1.9622,,,
930.62,,,,,,,,,,,,1.9622,,,
931.62,,,,,,,,,,,,1.9622,,,
932.62,,,,,,,,,,,,1.9622,,,
933.62,,,,,,,,,,,,1.9622,,,
934.62,,,,,,,,,,,,1.9622,,,
935.62,,,,,,,,,,,,1.9622,,,
936.62,,,,,,,,,,,,1.9622,,,
937.62,,,,,,,,,,,,1.9622,,,
938.62,,,,,,,,,,,,1.9622,,,
939.62,,,,,,,,,,,,1.9622,,,
940.62,,,,,,,,,,,,1.9622,,,
941.62,,,,,,,,,,,,1.9622,,,
942.62,,,,,,,,,,,,1.9622,,,
943.62,,,,,,,,,,,,1.9622,,,
944.62,,,,,,,,,,,,1.9622,,,
945.62,,,,,,,,,,,,1.9622,,,
946.62,,,,,,,,,,,,2.9659,,,
947.62,,,,,,,,,,,,2.9659,,,
948.62,,,,,,,,,,,,1.9622,,,
949.62,,,,,,,,,,,,1.9622,,,
950.62,,,,,,,,,,,,2.9659,,,
951.62,,,,,,,,,,,,2.9659,,,
952.62,,,,,,,,,,,,1.9622,,,
953.62,,,,,,,,,,,,1.9622,,,
954.62,,,,,,,,,,,,1.9622,,,
955.62,,,,,,,,,,,,1.9622,,,
956.62,,,,,,,,,,,,1.9622,,,
957.62,,,,,,,,,,,,1.9622,,,
958.62,,,,,,,,,,,,1.9622,,,
959.62,,,,,,,,,,,,1.9622,,,
960.62,,,,,,,,,,,,1.9622,,,
961.62,,,,,,,,,,,,1.9622,,,
962.62,,,,,,,,,,,,1.9622,,,
963.62,,,,,,,,,,,,1.9622,,,
964.62,,,,,,,,,,,,1.9622,,,
965.62,,,,,,,,,,,,1.9622,,,
966.62,,,,,,,,,,,,1.9622,,,
967.62,,,,,,,,,,,,1.9622,,,
968.62,,,,,,,,,,,,1.9622,,,
969.62,,,,,,,,,,,,1.9622,,,
970.62,,,,,,,,,,,,2.9659,,,
971.62,,,,,,,,,,,,2.9659,,,
972.62,,,,,,,,,,,,1.9622,,,
973.62,,,,,,,,,,,,1.9622,,,
974.62,,,,,,,,,,,,1.9622,,,
975.62,,,,,,,,,,,,1.9622,,,
976.62,,,,,,,,,,,,2.9659,,,
977.62,,,,,,,,,,,,2.9659,,,
978.62,,,,,,,,,,,,1.9622,,,
979.62,,,,,,,,,,,,1.9622,,,
980.62,,,,,,,,,,,,1.9622,,,
981.62,,,,,,,,,,,,1.9622,,,
982.62,,,,,,,,,,,,1.9622,,,
983.62,,,,,,,,,,,,1.9622,,,
984.62,,,,,,,,,,,,1.9622,,,
985.62,,,,,,,,,,,,1.9622,,,
986.62,,,,,,,,,,,,2.9659,,,
987.62,,,,,,,,,,,,2.9659,,,
988.62,,,,,,,,,,,,2.9659,,,
989.62,,,,,,,,,,,,2.9659,,,
990.62,,,,,,,,,,,,2.9659,,,
991.62,,,,,,,,,,,,2.9659,,,
992.62,,,,,,,,,,,,2.9659,,,
993.62,,,,,,,,,,,,2.9659,,,
994.62,,,,,,,,,,,,2.9659,,,
995.62,,,,,,,,,,,,2.9659,,,
996.62,,,,,,,,,,,,2.9659,,,
997.62,,,,,,,,,,,,2.9659,,,
998.62,,,,,,,,,,,,2.9659,,,
999.62,,,,,,,,,,,,2.9659,,,
1000.62,,,,,,,,,,,,2.9659,,,
1001.62,,,,,,,,,,,,2.9659,,,
1002.62,,,,,,,,,,,,2.9659,,,
1003.62,,,,,,,,,,,,2.9659,,,
1004.62,,,,,,,,,,,,2.9659,,,
1005.62,,,,,,,,,,,,2.9659,,,
1006.62,,,,,,,,,,,,2.9659,,,
1007.62,,,,,,,,,,,,2.9659,,,
1008.62,,,,,,,,,,,,2.9659,,,
1009.62,,,,,,,,,,,,2.9659,,,
1010.62,,,,,,,,,,,,2.9659,,,
1011.62,,,,,,,,,,,,2.9659,,,
1012.62,,,,,,,,,,,,2.9659,,,
1013.62,,,,,,,,,,,,2.9659,,,
1014.62,,,,,,,,,,,,3.9605,,,
1015.62,,,,,,,,,,,,3.9605,,,
1016.62,,,,,,,,,,,,2.9659,,,
1017.62,,,,,,,,,,,,2.9659,,,
1018.62,,,,,,,,,,,,2.9659,,,
1019.62,,,,,,,,,,,,2.9659,,,
1020.62,,,,,,,,,,,,1.9622,,,
1021.62,,,,,,,,,,,,1.9622,,,
1022.62,,,,,,,,,,,,1.9622,,,
1023.62,,,,,,,,,,,,1.9622,,,
1024.62,,,,,,,,,,,,2.9659,,,
1025.62,,,,,,,,,,,,2.9659,,,
1026.62,,,,,,,,,,,,2.9659,,,
1027.62,,,,,,,,,,,,2.9659,,,
1028.62,,,,,,,,,,,,2.9659,,,
1029.62,,,,,,,,,,,,2.9659,,,
1030.62,,,,,,,,,,,,2.9659,,,
1031.62,,,,,,,,,,,,2.9659,,,
1032.62,,,,,,,,,,,,1.9622,,,
1033.62,,,,,,,,,,,,1.9622,,,
1034.62,,,,,,,,,,,,2.9659,,,
1035.62,,,,,,,,,,,,2.9659,,,
1036.62,,,,,,,,,,,,2.9659,,,
1037.62,,,,,,,,,,,,2.9659,,,
1038.62,,,,,,,,,,,,1.9622,,,
1039.62,,,,,,,,,,,,1.9622,,,
1040.62,,,,,,,,,,,,2.9568,,,
1041.62,,,,,,,,,,,,2.9568,,,
1042.62,,,,,,,,,,,,2.9568,,,
1043.62,,,,,,,,,,,,2.9568,,,
1044.62,,,,,,,,,,,,1.9622,,,
1045.62,,,,,,,,,,,,1.9622,,,
1046.62,,,,,,,,,,,,2.9659,,,
1047.62,,,,,,,,,,,,2.9659,,,
1048.62,,,,,,,,,,,,2.9659,,,
1049.62,,,,,,,,,,,,2.9659,,,
1050.62,,,,,,,,,,,,1.9622,,,
1051.62,,,,,,,,,,,,1.9622,,,
1052.62,,,,,,,,,,,,3.9605,,,
1053.62,,,,,,,,,,,,3.9605,,,
1054.62,,,,,,,,,,,,1.9622,,,
1055.62,,,,,,,,,,,,1.9622,,,
1056.62,,,,,,,,,,,,2.9659,,,
1057.62,,,,,,,,,,,,2.9659,,,
1058.62,,,,,,,,,,,,1.9622,,,
1059.62,,,,,,,,,,,,1.9622,,,
1060.62,,,,,,,,,,,,1.9622,,,
1061.62,,,,,,,,,,,,1.9622,,,
1062.62,,,,,,,,,,,,2.9659,,,
1063.62,,,,,,,,,,,,2.9659,,,
1064.62,,,,,,,,,,,,3.9605,,,
1065.62,,,,,,,,,,,,3.9605,,,
1066.62,,,,,,,,,,,,2.9659,,,
1067.62,,,,,,,,,,,,2.9659,,,
1068.62,,,,,,,,,,,,1.9622,,,
1069.62,,,,,,,,,,,,1.9622,,,
1070.62,,,,,,,,,,,,1.9622,,,
1071.62,,,,,,,,,,,,1.9622,,,
1072.62,,,,,,,,,,,,2.9659,,,
1073.62,,,,,,,,,,,,2.9659,,,
1074.62,,,,,,,,,,,,3.9605,,,
1075.62,,,,,,,,,,,,3.9605,,,
1076.62,,,,,,,,,,,,3.9605,,,
1077.62,,,,,,,,,,,,3.9605,,,
1078.62,,,,,,,,,,,,3.9605,,,
1079.62,,,,,,,,,,,,3.9605,,,
1080.62,,,,,,,,,,,,1.9712,,,
1081.62,,,,,,,,,,,,1.9712,,,
1082.62,,,,,,,,,,,,2.9659,,,
1083.62,,,,,,,,,,,,2.9659,,,
1084.62,,,,,,,,,,,,2.9659,,,
1085.62,,,,,,,,,,,,2.9659,,,
1086.62,,,,,,,,,,,,2.9659,,,
1087.62,,,,,,,,,,,,2.9659,,,
1088.62,,,,,,,,,,,,2.9659,,,
1089.62,,,,,,,,,,,,2.9659,,,
1090.62,,,,,,,,,,,,2.9659,,,
1091.62,,,,,,,,,,,,2.9659,,,
1092.62,,,,,,,,,,,,1.9622,,,
1093.62,,,,,,,,,,,,1.9622,,,
1094.62,,,,,,,,,,,,1.9622,,,
1095.62,,,,,,,,,,,,1.9622,,,
1096.62,,,,,,,,,,,,2.9659,,,
1097.62,,,,,,,,,,,,2.9659,,,
1098.62,,,,,,,,,,,,2.9659,,,
1099.62,,,,,,,,,,,,2.9659,,,
1100.62,,,,,,,,,,,,3.9605,,,
1101.62,,,,,,,,,,,,3.9605,,,
1102.62,,,,,,,,,,,,2.9659,,,
1103.62,,,,,,,,,,,,2.9659,,,
1104.62,,,,,,,,,,,,1.9622,,,
1105.62,,,,,,,,,,,,1.9622,,,
1106.62,,,,,,,,,,,,3.9424,,,
1107.62,,,,,,,,,,,,3.9424,,,
1108.62,,,,,,,,,,,,3.9424,,,
1109.62,,,,,,,,,,,,3.9424,,,
